package_name,download_count
django-simple-registration,44
pygist,44
odoo8-addon-crm-lead-to-event-registration,44
geopolygon,44
odoo8-addon-event-registration-partner-unique,44
geonode-datastore-shards,43
odoo13-addons-oca-geospatial,43
geobox,43
ipgeolocation,43
pygeojs,43
geoplanar,43
odoo13-addon-event-registration-multi-qty,43
xkbregistry,43
gist-it,42
geomag-wdc-web-app-interface,42
odoo8-addon-logistic-requisition-department,42
tornado-geopy,42
geography-tour-ready,42
geodic,42
pygeostreams,42
geo2cart,42
pynoaageomagindicehandler,42
tanium-geoip,42
torch-geometric-edge,42
odoo12-addon-test-base-geoengine,42
odoo8-addon-logistic-order-donation-budget,42
gistributions,42
multi-label-pigeon-jupyter,42
owlregistry-client,42
scikit-geo,42
collective-registry,42
geoscale,41
odoo11-addon-delivery-carrier-label-postlogistics,41
odoo8-addon-logistic-order-donation-transit,41
odoo14-addon-delivery-postlogistics-server-env,41
odoo12-addon-event-registration-mass-mailing,41
geo-measures,41
geomatics-probability,41
geo-utils,41
spatial-interpolators,40
geoai,40
odoo9-addons-oca-stock-logistics-transport,40
pipegeojson,40
odoo-addon-event-quick-registration,40
geoplotlibfixed,40
giserwang1111,40
geodapi2,40
cromlech-wsgistate,40
papageorge,40
pytamugeocode,40
geoassembler,40
georef,39
wugeo,39
geokern,39
packageobf,39
gissues,39
keyrings-google-artifactregistry-auth-legacy,39
geolab,39
mpbxgeodesicgen,39
odoo13-addon-event-session-registration-multi-qty,39
geocode-lite,39
speechbrain-geoph9,39
geo-tools,39
imio-ws-register,39
geopde,39
gisterize,39
george-ess,38
odoo8-addon-logistic-order-donation-shipment-test,38
knowledgeowl,38
geopt,38
npmjs-register-cli,38
django-geoprisma,38
geoage-calculator,38
pythologist-test-images,38
collective-geo-exif,38
geogridmap,38
npmjs-register,38
geoscatter,38
gisrastertools,37
django-registration-names,37
geosearch-py,37
pydgeot,37
collective-geo-mapcontent,37
geograpy2,37
heregeocoder,37
django-registration-mobnum,37
gistolog,37
collective-maps-geoxml,37
odoo9-addon-event-registration-cancel-reason,37
odoo8-addon-event-sale-registration-partner-unique,37
polageo,37
gists42,37
daynight2geojson,37
collective-geo-geopoint,37
dungeon,37
geodatabase-tempfile,36
numgeo,36
isdc-geoaccessibility,36
geonet,36
george-pack1,36
odoo13-addons-oca-stock-logistics-tracking,36
geomidpoint,36
isdc-geoavalanche,36
collective-geo-index,36
django-scspostgis,36
serenity-module-geo-ip,36
django-registry-maploom,36
pygeotemporal,36
dbgis,36
django-geoware,36
odoo11-addon-geoengine-base-geolocalize,35
odoo9-addon-geoengine-swisstopo,35
collective-geo-polymaps,35
django-gishelper,35
geoval,35
georgeandronchikfirst,35
spatial-autocorrelation,35
opps-registration,35
giscope,35
geo-coor,35
geometry-volume,35
ghg-georef,35
geosol,35
georgea-distributions,35
gemgis-data,35
dungeon-n-python,35
mygeoip,35
django-registration-withemail,35
zmt-geometric,35
geotwd,35
geoshapespc,34
docker-registry-index-dynamodb,34
geocloud-nmea,34
repo2docker-pangeo,34
torchgist,34
odoo9-addon-crm-lead-to-event-registration,34
geohash-logic,34
geo-calculus,34
napari-registration,34
geomesh,34
geodjango-timezones,34
geostatil,34
django-register-activate,33
us-geo-helper,33
odoo11-addon-base-geoengine-demo,33
odoo10-addon-event-sale-registration-multi-qty,33
cs-plonepatches-resourceregistries,33
gists-cli-py3,33
geocity,33
georgeredis,33
geokrety-api,33
geohash-polygon,33
docker-registry-cleanup,33
pygiscope,32
geoleaflet,32
djangorestframework-gis-distance,32
test-register,32
txsimplegeo-shared,32
rinoh-typeface-georgia,32
nl-gist,31
geomobilejp,31
django-easyregistration,31
geoshapes,31
geoservice,31
kagiso-flake8,31
sentry-geo,31
george-utils,31
sms-logistics,31
docker-registry-driver-swift-glb,30
geocamutil,30
simplegeoip2,30
isdc-geobaseline,30
hcpregistry,30
odoo12-addon-crm-lead-to-event-registration,30
handygeometry,30
twentytab-geocode,30
inageoportal,30
geogig-py,29
odoo12-addon-event-registration-partner-unique,29
django-registration-pebble,29
usuarioapppackagegeo,29
talosgis,29
kagisho,29
geoipredirect,29
sageone-api-client,29
multi-registry,29
wsgisampleiisapp,29
grokcore-registries,29
firstpackageofw,29
natgeo-photo,28
quickgist,28
pydgeot-jinja,28
surgeon,28
pygeon,28
odoo13-addon-delivery-postlogistics-server-env,28
django-registration-extended-backend,28
nlgeojson,27
simplegeo-places,27
ligeos,27
odoo13-addon-event-registration-lang,27
registerify,27
odoo12-addon-event-registration-cancel-reason,27
odoo10-addon-base-geolocalize-openstreetmap,27
odoo8-addon-event-registration-cancel-reason,27
pigeonking,27
geoblend,27
migeo,26
pygeosearch,26
geoffrey-filesystem,26
geokey-import,26
ng-registry,26
pyregistry,25
odoo10-addon-geoengine-base-geolocalize,25
serpentologist,25
tl-geodrawing,25
thegeotarginator-back-interface,25
tomcom-plone-ptregistry,25
pro-net-registry,24
interlegis-portalmodelo-migrator,24
simplegeo-shared,24
pygeoexif,24
geoai-detectron2,23
odoo9-addon-geoengine-partner,23
proso-geography-analysis,23
odoo8-addon-event-registration-seat-limit,23
pulumi-azure-quickstart-acr-geo-replication,23
pysurgeon,22
pigeonhole,21
scatologist,20
zc-wsgisessions,20
odoo9-addon-base-geoengine-demo,19
cloudregister,18
usecase-registry,17
pymongoagg-juliusgeo,16
aaaageodetector,13
georacle,12
geom3d,8
gmgeoip,6
r-geocode,6
aa-geo-tools,5
geomt,5
geoapify,4
georgecluu,4
django-geonames-address,4
geometric-mean,3
geombase,3
half-geo,2
zgeo,2
georges-calc,2
geosmap,2
geopackagetest,2
pythongeohash,1
geopackagetest1,1
geometric-mean-method,1
geoserverx,1
geocodingpy,1
ha-geo-detector,1
geometry-app,1
github-gist,1
bluewhale3-geo-test,1
jobpigeon,1
geol-archpy,1
pygeocoding,1
spatial-mscg,1
qgis-core,1
geos18-nexrad-package1,1
geo-retriever,1
private-registry,1
geogtest,1
